"Département (Champ géographique)","Code Commune (Champ géographique)","Nom Commune (Champ géographique)","Section (Références cadastrales)","Bâtiment (Identification du local)","N° voirie (Adresse du local)","Indice de répétition (Adresse du local)","Nature voie (Adresse du local)","Nom voie (Adresse du local)","N° MAJIC (Propriétaire(s) du local)","N° SIREN (Propriétaire(s) du local)","Forme juridique (Propriétaire(s) du local)","Forme juridique abrégée (Propriétaire(s) du local)","Dénomination (Propriétaire(s) du local)","Adresse","Adresse_complete"
33,63,"BORDEAUX","KX","A",72,"","RUE","ABBE DE L EPEE","PBC6DS","U26799377",7113,"ETAT","ETAT MINISTERE DE LECONOMIE ET DES FINANCES","RUE ABBE DE L EPEE","72 RUE ABBE DE L EPEE"
33,63,"BORDEAUX","KX","A",88,"","RUE","ABBE DE L EPEE","PBJGGF","822446191",5710,"SAS","SWAN","RUE ABBE DE L EPEE","88 RUE ABBE DE L EPEE"
33,63,"BORDEAUX","KX","08",7,"","RUE","DU PALAIS GALLIEN","PBH6GZ","811230002",6540,"SCI","LA COUPOLE","RUE DU PALAIS GALLIEN","7 RUE DU PALAIS GALLIEN"
33,63,"BORDEAUX","KX","09",15,"","RUE","JUDAIQUE","PBG4FG","350777660",6540,"SCI","CHEMIN DE RONDE PUYGUERAUD","RUE JUDAIQUE","15 RUE JUDAIQUE"
33,63,"BORDEAUX","KX","A",15,"","RUE","JUDAIQUE","PBJ38T","814056297",6540,"SCI","PMB","RUE JUDAIQUE","15 RUE JUDAIQUE"
33,63,"BORDEAUX","KX","B",15,"","RUE","JUDAIQUE","PBJDPV","818975997",6540,"SCI","LGP","RUE JUDAIQUE","15 RUE JUDAIQUE"
33,63,"BORDEAUX","KX","C",15,"","RUE","JUDAIQUE","PBGV3N","482933348",6541,"SCI","HOTEL PALAIS GALLIEN","RUE JUDAIQUE","15 RUE JUDAIQUE"
33,63,"BORDEAUX","KX","F",15,"","RUE","JUDAIQUE","PBH4JG","790048458",5499,"SARL","SILEC","RUE JUDAIQUE","15 RUE JUDAIQUE"
33,63,"BORDEAUX","KX","F",15,"","RUE","JUDAIQUE","PBDTRP","498124643",6540,"SCI","CORISANDRE","RUE JUDAIQUE","15 RUE JUDAIQUE"
33,63,"BORDEAUX","KX","PK",15,"","RUE","JUDAIQUE","PBDRDC","485236228",6540,"SCI","SCI LA MONETA","RUE JUDAIQUE","15 RUE JUDAIQUE"
33,63,"BORDEAUX","KX","PK",15,"","RUE","JUDAIQUE","PBJ38T","814056297",6540,"SCI","PMB","RUE JUDAIQUE","15 RUE JUDAIQUE"
33,63,"BORDEAUX","KX","PK",15,"","RUE","JUDAIQUE","PBHZP8","802988550",6599,"SC","BRUSSAIGNE","RUE JUDAIQUE","15 RUE JUDAIQUE"
33,63,"BORDEAUX","KX","PK",15,"","RUE","JUDAIQUE","PBHGR8","482933348",6541,"SCI","HOTEL PALAIS GALLIEN","RUE JUDAIQUE","15 RUE JUDAIQUE"
33,63,"BORDEAUX","KX","PK",15,"","RUE","JUDAIQUE","PBJDPV","818975997",6540,"SCI","LGP","RUE JUDAIQUE","15 RUE JUDAIQUE"
33,63,"BORDEAUX","KX","A",21,"","RUE","DU PALAIS GALLIEN","PBJMW2","483210266",6540,"SCI","SCI DU 21 PALAIS GALLIEN","RUE DU PALAIS GALLIEN","21 RUE DU PALAIS GALLIEN"
33,63,"BORDEAUX","KX","A",19,"","RUE","DU PALAIS GALLIEN","PBCDFJ","350060174",6540,"SCI","LES PENSEES","RUE DU PALAIS GALLIEN","19 RUE DU PALAIS GALLIEN"
33,63,"BORDEAUX","KX","A",17,"","RUE","DU PALAIS GALLIEN","PBDD32","418690988",6540,"SCI","GALLIEN","RUE DU PALAIS GALLIEN","17 RUE DU PALAIS GALLIEN"
33,63,"BORDEAUX","KX","B",17,"","RUE","DU PALAIS GALLIEN","PBDD32","418690988",6540,"SCI","GALLIEN","RUE DU PALAIS GALLIEN","17 RUE DU PALAIS GALLIEN"
33,63,"BORDEAUX","KX","A",15,"","RUE","DU PALAIS GALLIEN","PBDCGP","402926109",6540,"SCI","102 RUE LECOCQ","RUE DU PALAIS GALLIEN","15 RUE DU PALAIS GALLIEN"
33,63,"BORDEAUX","KX","A",3,"","RUE","DU PALAIS GALLIEN","PBH2LF","458204963",5546,"SA","DOMOFRANCE","RUE DU PALAIS GALLIEN","3 RUE DU PALAIS GALLIEN"
33,63,"BORDEAUX","KX","A",3,"","RUE","JUDAIQUE","PBDR4S","491448106",6540,"SCI","NOAH","RUE JUDAIQUE","3 RUE JUDAIQUE"
33,63,"BORDEAUX","KX","A",5,"","RUE","JUDAIQUE","PBHMC9","490975380",6540,"SCI","SALGERE","RUE JUDAIQUE","5 RUE JUDAIQUE"
33,63,"BORDEAUX","KX","A",11,"","RUE","JUDAIQUE","PBH74G","814426516",5202,"SNC","SNC DU 11 RUE JUDAIQUE","RUE JUDAIQUE","11 RUE JUDAIQUE"
33,63,"BORDEAUX","KX","A",11,"","RUE","JUDAIQUE","PBJF5R","814339792",6540,"SCI","SCI DU 11 RUE JUDAIQUE","RUE JUDAIQUE","11 RUE JUDAIQUE"
33,63,"BORDEAUX","KX","A",21,"","RUE","JUDAIQUE","PBH2LF","458204963",5546,"SA","DOMOFRANCE","RUE JUDAIQUE","21 RUE JUDAIQUE"
33,63,"BORDEAUX","KX","A",25,"","RUE","JUDAIQUE","PBDNFT","408060507",5202,"SNC","CORBERT","RUE JUDAIQUE","25 RUE JUDAIQUE"
33,63,"BORDEAUX","KX","A",62,"","RUE","ABBE DE L EPEE","PBDVB5","451304570",6540,"SCI","CARLINA","RUE ABBE DE L EPEE","62 RUE ABBE DE L EPEE"
33,63,"BORDEAUX","KX","A",36,"","PLACE","MARTYRS RESISTANCE","PBJLBD","830239943",6540,"SCI","CASTEJA","PLACE MARTYRS RESISTANCE","36 PLACE MARTYRS RESISTANCE"
33,63,"BORDEAUX","KX","V",9000,"F","PLACE","MARTYRS RESISTANCE","PBH8SZ","538446543",5710,"SAS","BLUECUB","PLACE MARTYRS RESISTANCE","9000 PLACE MARTYRS RESISTANCE"
33,63,"BORDEAUX","KX","A",34,"","RUE","CASTEJA","PBDRRN","U27104026",9110,"SYCO","SYNDICAT DES COPROPRIETAIRES DE LIMMEUBLE SIS A BORDEAUX 34","RUE CASTEJA","34 RUE CASTEJA"
33,63,"BORDEAUX","KX","A",32,"","PLACE","MARTYRS RESISTANCE","PBJK75","830038824",6540,"SCI","DES MARTYRS","PLACE MARTYRS RESISTANCE","32 PLACE MARTYRS RESISTANCE"
33,63,"BORDEAUX","KX","A",22,"","RUE","CASTEJA","PBC9JX","U27079223",6540,"SCI","SCI 22 RUE CASTEJA","RUE CASTEJA","22 RUE CASTEJA"
33,63,"BORDEAUX","KX","A",22,"B","RUE","CASTEJA","PBC9JX","U27079223",6540,"SCI","SCI 22 RUE CASTEJA","RUE CASTEJA","22 RUE CASTEJA"
33,63,"BORDEAUX","KX","A",20,"","RUE","CASTEJA","PBJJH8","827788191",6599,"SC","BORODINO","RUE CASTEJA","20 RUE CASTEJA"
33,63,"BORDEAUX","KX","A",79,"","RUE","ABBE DE L EPEE","PBDLGP","443324967",6540,"SCI","DU DOMAINE DE SAVIGNAC","RUE ABBE DE L EPEE","79 RUE ABBE DE L EPEE"
33,63,"BORDEAUX","KX","A",77,"","RUE","ABBE DE L EPEE","PBJV77","820620722",6540,"SCI","SCI DES OYATS","RUE ABBE DE L EPEE","77 RUE ABBE DE L EPEE"
33,63,"BORDEAUX","KX","A",75,"","RUE","ABBE DE L EPEE","PBJCXD","820532117",6540,"SCI","GREENSBORO","RUE ABBE DE L EPEE","75 RUE ABBE DE L EPEE"
33,63,"BORDEAUX","KX","A",73,"","RUE","ABBE DE L EPEE","PBDT8R","500871355",6540,"SCI","SCI ABBE 73","RUE ABBE DE L EPEE","73 RUE ABBE DE L EPEE"
33,63,"BORDEAUX","KX","A",37,"","RUE","JUDAIQUE","PBDC3R","409989084",6540,"SCI","CAROLE","RUE JUDAIQUE","37 RUE JUDAIQUE"
33,63,"BORDEAUX","KX","A",2,"","PLACE","MARTYRS RESISTANCE","PBDDK5","388303984",6540,"SCI","DU 2 PLACE DES MARTYRS","PLACE MARTYRS RESISTANCE","2 PLACE MARTYRS RESISTANCE"
33,63,"BORDEAUX","KX","A",6,"","PLACE","MARTYRS RESISTANCE","PBDD2J","418477956",6540,"SCI","6 PCE DES MARTYRS DE LA RESISTANCE","PLACE MARTYRS RESISTANCE","6 PLACE MARTYRS RESISTANCE"
33,63,"BORDEAUX","KX","A",8,"","PLACE","MARTYRS RESISTANCE","PBDFFF","U27059897",6540,"SCI","SCI DU 8 PLACE DES MARTYRS DE LA RESISTANCE","PLACE MARTYRS RESISTANCE","8 PLACE MARTYRS RESISTANCE"
33,63,"BORDEAUX","KX","A",16,"","PLACE","MARTYRS RESISTANCE","PBDRNB","488898891",6540,"SCI","SCI ILRO","PLACE MARTYRS RESISTANCE","16 PLACE MARTYRS RESISTANCE"
33,63,"BORDEAUX","KX","A",28,"","PLACE","MARTYRS RESISTANCE","PBJ69F","877979609",6540,"SCI","MALOUBEL","PLACE MARTYRS RESISTANCE","28 PLACE MARTYRS RESISTANCE"
33,63,"BORDEAUX","KX","B",28,"","PLACE","MARTYRS RESISTANCE","PBJ69F","877979609",6540,"SCI","MALOUBEL","PLACE MARTYRS RESISTANCE","28 PLACE MARTYRS RESISTANCE"
33,63,"BORDEAUX","KX","D",28,"","PLACE","MARTYRS RESISTANCE","PBJ69F","877979609",6540,"SCI","MALOUBEL","PLACE MARTYRS RESISTANCE","28 PLACE MARTYRS RESISTANCE"
33,63,"BORDEAUX","KX","PA",28,"","PLACE","MARTYRS RESISTANCE","PBJ69F","877979609",6540,"SCI","MALOUBEL","PLACE MARTYRS RESISTANCE","28 PLACE MARTYRS RESISTANCE"
33,63,"BORDEAUX","KX","A",30,"","PLACE","MARTYRS RESISTANCE","PBC8JP","377867254",6540,"SCI","DU TRENTE PCE MARTYRS RESISTANCE","PLACE MARTYRS RESISTANCE","30 PLACE MARTYRS RESISTANCE"
33,63,"BORDEAUX","KX","A",2,"","RUE","DE FLEURUS","PBDLGC","443444286",6540,"SCI","JUVIMA","RUE DE FLEURUS","2 RUE DE FLEURUS"
33,63,"BORDEAUX","KX","A",7,"","PLACE","MARTYRS RESISTANCE","PBJ3SN","852855568",6540,"SCI","HH","PLACE MARTYRS RESISTANCE","7 PLACE MARTYRS RESISTANCE"
33,63,"BORDEAUX","KX","A",47,"","RUE","JUDAIQUE","PBDNFT","408060507",5202,"SNC","CORBERT","RUE JUDAIQUE","47 RUE JUDAIQUE"
33,63,"BORDEAUX","KX","A",59,"","RUE","JUDAIQUE","PBDBNX","397980814",6540,"SCI","BATILOCATION","RUE JUDAIQUE","59 RUE JUDAIQUE"
33,63,"BORDEAUX","KX","A",65,"","RUE","JUDAIQUE","PBHGQV","538716549",6540,"SCI","COEOS","RUE JUDAIQUE","65 RUE JUDAIQUE"
33,63,"BORDEAUX","KX","A",69,"","RUE","JUDAIQUE","PBG6BV","527711048",6540,"SCI","CP3E IMMO","RUE JUDAIQUE","69 RUE JUDAIQUE"
33,63,"BORDEAUX","KX","A",24,"","PLACE","MARTYRS RESISTANCE","PBH97Z","817687551",6540,"SCI","SOROCHA","PLACE MARTYRS RESISTANCE","24 PLACE MARTYRS RESISTANCE"
33,63,"BORDEAUX","KX","PK",32,"","RUE","CASTEJA","PBJK75","830038824",6540,"SCI","DES MARTYRS","RUE CASTEJA","32 RUE CASTEJA"
33,63,"BORDEAUX","KX","A",31,"","RUE","DU PALAIS GALLIEN","PBHF9B","539164368",6540,"SCI","SCI 31 PG","RUE DU PALAIS GALLIEN","31 RUE DU PALAIS GALLIEN"
33,63,"BORDEAUX","KX","B",31,"","RUE","DU PALAIS GALLIEN","PBDDXW","U27091183",9900,"","SYNDICAT RELIGIEUSES ENSEIGNANTES DE NOTRE DAME","RUE DU PALAIS GALLIEN","31 RUE DU PALAIS GALLIEN"
33,63,"BORDEAUX","KX","A",45,"","RUE","DU PALAIS GALLIEN","PBCV6S","U26755084",9900,"","ASS JEANNE DE LESTONNAC","RUE DU PALAIS GALLIEN","45 RUE DU PALAIS GALLIEN"
33,63,"BORDEAUX","KX","A",26,"","PLACE","MARTYRS RESISTANCE","PBC5KM","U26771887",6540,"SCI","SCI DU 26 PLACE DES MARTYRS DE LA RESISTANCE","PLACE MARTYRS RESISTANCE","26 PLACE MARTYRS RESISTANCE"
33,63,"BORDEAUX","KX","A",15,"","PLACE","MARTYRS RESISTANCE","PBJLJP","830159844",6540,"SCI","SCI PH-R97","PLACE MARTYRS RESISTANCE","15 PLACE MARTYRS RESISTANCE"
33,63,"BORDEAUX","KY","A",120,"","RUE","JUDAIQUE","PBJGGW","795263888",6540,"SCI","CLEM","RUE JUDAIQUE","120 RUE JUDAIQUE"
33,63,"BORDEAUX","KY","A",116,"","RUE","JUDAIQUE","PBJVGJ","840556468",6540,"SCI","SCI ETCG","RUE JUDAIQUE","116 RUE JUDAIQUE"
33,63,"BORDEAUX","KY","A",12,"","RUE","DU PETIT GOAVE","PBC643","U26901210",6540,"SCI","SCI PG","RUE DU PETIT GOAVE","12 RUE DU PETIT GOAVE"
33,63,"BORDEAUX","KY","A",12,"","RUE","DU PETIT GOAVE","PBGT85","510636772",6599,"SC","IMMOC","RUE DU PETIT GOAVE","12 RUE DU PETIT GOAVE"
33,63,"BORDEAUX","KY","A",18,"","RUE","DU PETIT GOAVE","PBDSCR","491002564",6540,"SCI","CATOIRE-KERIOUI","RUE DU PETIT GOAVE","18 RUE DU PETIT GOAVE"
33,63,"BORDEAUX","KY","A",18,"B","RUE","DU PETIT GOAVE","PBDSCR","491002564",6540,"SCI","CATOIRE-KERIOUI","RUE DU PETIT GOAVE","18 RUE DU PETIT GOAVE"
33,63,"BORDEAUX","KY","A",26,"","RUE","DU PETIT GOAVE","PBDDV6","418220406",6599,"SC","P G O","RUE DU PETIT GOAVE","26 RUE DU PETIT GOAVE"
33,63,"BORDEAUX","KY","A",115,"","RUE","GEORGES BONNAC","PBDC63","342270261",6540,"SCI","SCI PETIT GOAVE","RUE GEORGES BONNAC","115 RUE GEORGES BONNAC"
33,63,"BORDEAUX","KY","A",41,"","RUE","CHARLES MARIONNEAU","PBHG7B","539895276",6599,"SC","SC 41-43 RUE CHARLES MARIONNEAU","RUE CHARLES MARIONNEAU","41 RUE CHARLES MARIONNEAU"
33,63,"BORDEAUX","KY","B",41,"","RUE","CHARLES MARIONNEAU","PBHG7B","539895276",6599,"SC","SC 41-43 RUE CHARLES MARIONNEAU","RUE CHARLES MARIONNEAU","41 RUE CHARLES MARIONNEAU"
33,63,"BORDEAUX","KY","C",41,"","RUE","CHARLES MARIONNEAU","PBHG7B","539895276",6599,"SC","SC 41-43 RUE CHARLES MARIONNEAU","RUE CHARLES MARIONNEAU","41 RUE CHARLES MARIONNEAU"
33,63,"BORDEAUX","KY","D",41,"","RUE","CHARLES MARIONNEAU","PBHG7B","539895276",6599,"SC","SC 41-43 RUE CHARLES MARIONNEAU","RUE CHARLES MARIONNEAU","41 RUE CHARLES MARIONNEAU"
33,63,"BORDEAUX","KY","AA",88,"","RUE","JUDAIQUE","P9MBBH","444608442",5699,"SA","ENEDIS","RUE JUDAIQUE","88 RUE JUDAIQUE"
33,63,"BORDEAUX","KY","AA",88,"","RUE","JUDAIQUE","P998MW","444608442",5699,"SA","ENEDIS","RUE JUDAIQUE","88 RUE JUDAIQUE"
33,63,"BORDEAUX","KY","A",19,"","RUE","DU MANEGE","PBJPFL","831736954",6540,"SCI","MAISON MANEGE","RUE DU MANEGE","19 RUE DU MANEGE"
33,63,"BORDEAUX","KY","A",72,"","RUE","JUDAIQUE","PBJPFL","831736954",6540,"SCI","MAISON MANEGE","RUE JUDAIQUE","72 RUE JUDAIQUE"
